 -101.6973    0.1521
  -81.6926    0.1552
  -61.6341    0.1841
  -41.5983    0.2880
  -21.6344    0.5941
   -1.7401    0.8874
   17.9367    0.9837
   37.8972    1.0000
   57.9211    0.9594
