         0    0.0921
    0.2000    0.2829
    0.4000    0.3779
    0.6000    0.4249
    0.8000    0.4559
    1.0000    0.4794
    1.2000    0.4953
    1.4000    0.5178
    1.6000    0.5327
    1.8000    0.5466
    2.0000    0.5551
    2.2000    0.5616
    2.4000    0.5680
    2.6000    0.5733
    2.8000    0.5797
    3.0000    0.5818
    3.2000    0.5883
    3.4000    0.5936
    3.6000    0.6000
    3.8000    0.5989
